Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,labels
-53.1875,-54.425000000000004,-58.160000000000004,-53.89333333333334,-57.05,-57.287499999999994,-57.815,4
-54.787499999999994,-54.0625,-54.2475,-57.75333333333334,-54.5925,-54.025000000000006,-54.445,4
-51.4875,-58.025000000000006,-61.195,-52.51,-65.08500000000001,-65.43249999999999,-67.69,0
-75.4875,-74.67,-70.1325,-76.68666666666667,-73.1925,-71.5,-72.255,2
-62.144999999999996,-62.5225,-64.39250000000001,-64.43,-63.6675,-62.94499999999999,-63.17,0
-57.6175,-58.050000000000004,-60.97999999999999,-57.98,-58.6625,-60.09,-58.56,0
-55.5325,-55.1275,-57.8575,-57.02666666666667,-55.965,-57.4025,-56.96,4
-56.71,-60.387499999999996,-62.08500000000001,-55.693333333333335,-61.05500000000001,-61.98,-60.89,0
-62.7525,-62.645,-65.4375,-64.77666666666666,-64.11,-64.975,-64.63,3
-62.54,-62.9525,-64.35,-62.86000000000001,-63.4775,-63.650000000000006,-63.485,3
-72.04249999999999,-68.4025,-59.4125,-71.65333333333334,-65.25750000000001,-61.56,-63.585,1
-58.6275,-59.255,-61.44,-60.276666666666664,-60.3625,-59.615,-59.655,0
-56.5025,-57.98500000000001,-60.705,-58.126666666666665,-60.11,-59.11,-59.585,0
-58.2475,-58.3925,-61.29,-60.6,-60.197500000000005,-60.845,-60.97,0
-59.21249999999999,-60.712500000000006,-64.86,-60.72666666666667,-63.045,-62.81,-62.85,0
-53.625,-55.88249999999999,-59.5625,-55.26666666666667,-58.4425,-58.07,-57.8,4
-55.435,-56.037499999999994,-61.010000000000005,-57.31666666666667,-57.875,-58.5675,-58.144999999999996,0
-57.9525,-58.265,-61.974999999999994,-57.846666666666664,-58.8725,-60.535,-59.625,0
-56.84,-55.25,-58.7875,-60.63333333333333,-56.0,-57.09,-56.41,4
-68.5775,-67.72999999999999,-61.4775,-71.06333333333333,-66.5325,-62.63,-64.595,1
-57.1325,-59.1725,-62.64,-58.22666666666667,-59.785,-62.205,-60.68,0
-65.39750000000001,-64.875,-67.245,-67.68666666666667,-65.7,-66.6825,-66.14,3
-65.085,-62.400000000000006,-58.087500000000006,-68.07666666666667,-60.6,-58.54,-59.465,1
-76.4975,-76.23,-67.9475,-78.46666666666667,-73.11,-69.9575,-71.38499999999999,2
-56.105000000000004,-55.375,-60.935,-57.42666666666667,-54.605000000000004,-58.897499999999994,-55.265,0
-65.6,-66.785,-69.96000000000001,-66.72666666666667,-70.3675,-72.34,-72.7,5
-61.05499999999999,-58.4525,-65.09,-64.69333333333333,-57.589999999999996,-60.667500000000004,-58.155,0
-57.8575,-57.215,-59.2675,-59.85666666666666,-58.3375,-59.585,-59.49,0
-59.705,-61.2725,-58.9725,-59.416666666666664,-62.7025,-60.0625,-61.785,0
-67.06500000000001,-63.6575,-55.295,-69.24,-60.2175,-55.912499999999994,-57.775,1
-62.2225,-58.7475,-60.5,-70.24333333333334,-58.597500000000004,-59.87,-59.29,0
-60.6925,-63.237500000000004,-66.215,-61.653333333333336,-64.0575,-65.0625,-64.135,3
-60.015,-61.2725,-63.225,-61.306666666666665,-63.0175,-61.932500000000005,-62.519999999999996,0
-72.35749999999999,-69.82,-69.3625,-77.58333333333333,-64.3775,-64.4425,-62.55,2
-54.46,-57.3775,-60.435,-54.97333333333333,-58.144999999999996,-61.1025,-59.16,0
-53.595,-54.455,-56.434999999999995,-56.050000000000004,-54.707499999999996,-55.375,-54.379999999999995,4
-68.5,-67.2375,-69.1125,-74.59666666666668,-74.29499999999999,-69.225,-73.65,5
-57.857499999999995,-54.489999999999995,-56.1275,-62.123333333333335,-52.7625,-53.50749999999999,-52.57,4
-64.99499999999999,-61.9275,-54.8225,-69.02,-58.8175,-54.98250000000001,-56.480000000000004,6
-54.96,-55.455000000000005,-67.985,-57.29333333333333,-54.9425,-56.115,-53.855000000000004,0
-59.9425,-59.37,-60.4775,-61.910000000000004,-60.21,-60.9825,-61.07,0
-57.122499999999995,-57.294999999999995,-60.01,-58.61333333333334,-59.082499999999996,-60.504999999999995,-60.535,0
-73.415,-73.36500000000001,-66.13,-75.85666666666667,-71.865,-66.695,-68.82499999999999,2
-58.625,-55.1275,-58.24,-63.78333333333334,-54.21,-56.3875,-54.855000000000004,4
-66.0025,-66.97999999999999,-69.38250000000001,-67.73333333333333,-68.5425,-67.6725,-68.065,5
-59.8075,-58.245,-59.655,-62.32666666666666,-58.09,-59.4675,-58.925,0
-61.222500000000004,-62.19499999999999,-63.832499999999996,-63.03666666666667,-63.7325,-62.4925,-62.965,0
-55.647499999999994,-56.019999999999996,-62.870000000000005,-56.346666666666664,-56.342499999999994,-62.0975,-57.84,0
-74.225,-74.6,-66.5775,-76.73,-73.0325,-67.44250000000001,-69.68,2
-71.3975,-70.255,-64.465,-75.27666666666666,-69.595,-66.145,-68.22,2
-63.6425,-63.8725,-67.99249999999999,-66.80333333333334,-73.6575,-65.35000000000001,-68.44,3
-55.7675,-57.392500000000005,-59.6075,-57.85,-58.5325,-60.072500000000005,-58.965,0
-60.335,-58.7325,-57.7,-63.57333333333332,-57.625,-56.3275,-56.53,6
-65.04249999999999,-68.89,-71.88250000000001,-64.91666666666667,-73.5325,-73.36250000000001,-74.61500000000001,5
-56.24250000000001,-55.9975,-57.44,-57.71666666666667,-57.3875,-57.8725,-58.03,4
-58.375,-57.8425,-58.50750000000001,-61.906666666666666,-58.7425,-58.2775,-58.88,0
-58.272499999999994,-62.1425,-67.1925,-58.47,-63.6575,-66.9075,-64.47,0
-64.86000000000001,-66.58,-71.92,-60.64333333333334,-68.86,-70.46249999999999,-70.28999999999999,5
-63.9375,-68.5,-70.45,-64.92666666666668,-74.47000000000001,-70.13499999999999,-75.14,5
-55.535,-53.6425,-59.64,-60.38666666666668,-55.272499999999994,-58.4225,-57.025000000000006,4
-57.5,-57.5275,-59.5925,-60.07333333333333,-58.945,-59.114999999999995,-59.355000000000004,0
-67.3175,-65.02000000000001,-57.085,-69.57666666666667,-62.78750000000001,-58.7975,-60.935,1
-60.5175,-63.025000000000006,-68.57249999999999,-60.76333333333334,-66.705,-68.3025,-65.62,3
-58.017500000000005,-58.295,-61.0675,-60.446666666666665,-60.155,-60.585,-60.7,0
-75.1175,-72.6575,-68.03999999999999,-80.63,-72.64000000000001,-68.5725,-71.155,2
-60.4125,-57.262499999999996,-56.245000000000005,-65.65333333333334,-55.635,-54.945,-55.019999999999996,6
-56.99249999999999,-57.0375,-57.330000000000005,-60.07,-56.9,-56.082499999999996,-55.795,0
-65.695,-61.9725,-56.712500000000006,-68.38333333333333,-59.459999999999994,-57.035,-58.285,6
-55.35,-52.9375,-58.6,-58.666666666666664,-53.1125,-55.87,-54.4,4
-64.3225,-62.31,-56.38,-67.32333333333334,-59.9875,-56.040000000000006,-57.38,6
-58.48500000000001,-59.4875,-62.045,-57.18,-60.2975,-61.3525,-60.754999999999995,0
-59.8725,-56.474999999999994,-55.995,-64.85333333333334,-54.91,-54.405,-54.245000000000005,6
-54.1975,-57.8425,-61.6125,-54.56999999999999,-58.7825,-62.18,-59.885000000000005,0
-54.17,-57.8,-60.0225,-55.333333333333336,-57.730000000000004,-59.49,-58.935,0
-60.7725,-58.715,-56.352500000000006,-64.67666666666666,-56.995000000000005,-55.082499999999996,-55.495000000000005,6
-76.92,-72.82,-59.2825,-77.32333333333334,-69.73499999999999,-63.3775,-67.05,1
-64.72,-66.8675,-70.515,-66.44666666666666,-69.16,-67.0225,-67.50999999999999,5
-64.5,-65.48,-71.035,-66.74333333333334,-67.11500000000001,-68.0475,-67.125,5
-63.56999999999999,-63.107499999999995,-67.7225,-66.76666666666667,-64.5,-65.8575,-65.13,3
-71.855,-69.495,-63.1075,-72.63,-67.985,-64.83,-66.4,1
-69.4675,-70.2075,-68.79499999999999,-74.41666666666667,-71.685,-71.36250000000001,-72.355,5
-56.045,-56.5175,-61.557500000000005,-52.29,-55.5925,-58.4075,-56.105000000000004,0
-55.545,-58.095,-62.0725,-56.50666666666667,-58.9825,-61.3125,-59.375,0
-73.1225,-72.2875,-64.6375,-75.42333333333333,-70.5375,-67.02,-68.78,2
-58.745000000000005,-59.5925,-61.7025,-58.61333333333334,-60.065000000000005,-61.18,-60.525000000000006,0
-59.26,-60.127500000000005,-61.4525,-61.22666666666667,-61.42,-59.92750000000001,-60.525,0
-58.7625,-59.290000000000006,-59.92,-61.04,-60.37,-58.9975,-59.715,0
-58.605000000000004,-60.5,-61.044999999999995,-58.03333333333333,-60.802499999999995,-61.105000000000004,-61.11,0
-58.02,-58.035,-61.51,-60.16,-59.595,-59.239999999999995,-59.345,0
-58.9675,-62.7675,-63.995,-58.120000000000005,-62.542500000000004,-66.745,-64.36,0
-51.855000000000004,-52.7825,-54.395,-53.173333333333325,-53.989999999999995,-53.155,-53.455,4
-78.11250000000001,-74.45750000000001,-63.147499999999994,-79.21333333333332,-69.0025,-66.8025,-67.735,2
-51.795,-54.69,-59.815,-51.63333333333333,-56.78,-59.129999999999995,-57.75,4
-54.505,-54.8375,-56.53,-57.03666666666666,-56.224999999999994,-55.3675,-55.9,4
-58.105000000000004,-59.6325,-62.190000000000005,-58.833333333333336,-59.9775,-62.1225,-60.75,0
-57.68000000000001,-60.5825,-63.58,-58.1,-62.162499999999994,-60.5525,-60.745,0
-56.025,-57.2175,-60.3475,-57.56666666666666,-59.2,-59.09,-59.120000000000005,0
-65.30250000000001,-65.00750000000001,-68.675,-68.59333333333335,-66.2575,-66.01,-65.86500000000001,3
-54.50000000000001,-54.065,-59.4325,-58.54666666666666,-56.0525,-58.18,-57.34,4
-60.440000000000005,-66.875,-56.737500000000004,-58.35,-57.845,-55.4525,-55.355,6
-56.269999999999996,-54.7375,-56.445,-58.72,-54.6375,-56.0925,-55.400000000000006,4
-67.875,-69.995,-73.4025,-69.50333333333333,-72.13,-72.69500000000001,-71.825,5
-57.9025,-58.2475,-60.807500000000005,-59.9,-59.47749999999999,-59.214999999999996,-59.019999999999996,0
-58.8875,-58.7425,-59.6775,-60.68000000000001,-59.915,-60.4875,-60.795,0
-53.8475,-56.995000000000005,-64.71000000000001,-56.13999999999999,-63.525,-62.2075,-66.445,0
-68.4875,-67.685,-74.555,-70.96,-69.3125,-71.9475,-70.78,5
-53.9875,-57.0675,-61.542500000000004,-55.29,-60.435,-59.6875,-59.7,0
-74.50500000000001,-75.71000000000001,-73.365,-72.38,-74.405,-73.63250000000001,-74.41,2
-57.76,-58.682500000000005,-61.34,-59.53333333333334,-60.2125,-59.60249999999999,-59.57,0
-55.8625,-57.2875,-61.0875,-56.57333333333333,-60.2725,-62.05,-62.155,0
-57.3625,-58.8675,-62.44,-58.70333333333334,-61.7,-61.84,-62.17,0
-53.8275,-54.114999999999995,-61.605,-57.11333333333334,-56.1225,-60.285,-57.555,4
-73.4125,-72.1475,-67.0575,-77.28666666666668,-71.7075,-68.64500000000001,-70.535,2
-51.39,-51.792500000000004,-57.97,-55.00333333333333,-54.7275,-56.165000000000006,-55.82,4
-60.707499999999996,-58.015,-58.227500000000006,-62.79,-55.855,-56.19,-55.144999999999996,6
-76.5125,-74.89,-69.2525,-79.88666666666666,-73.405,-69.505,-71.085,2
-53.285000000000004,-55.2875,-60.315,-55.35999999999999,-58.37,-59.3125,-59.525,4
-63.777499999999996,-63.8475,-60.129999999999995,-62.13666666666666,-61.894999999999996,-59.325,-60.455,0
-56.68,-59.51,-62.0025,-57.31,-59.877500000000005,-62.1625,-60.845,0
-60.695,-56.3625,-58.6375,-66.35333333333334,-54.475,-55.3875,-54.099999999999994,6
-54.425,-57.7075,-64.3775,-54.42333333333334,-60.2825,-61.675000000000004,-60.59,0
-58.02,-59.3275,-62.135,-59.53666666666667,-61.9125,-61.415,-61.765,0
-59.475,-60.105000000000004,-60.6475,-61.69666666666666,-61.205,-59.5925,-60.345,0
-61.6275,-61.959999999999994,-63.81750000000001,-63.81666666666666,-63.0175,-62.225,-62.47,0
-74.8225,-73.85,-65.79,-77.20666666666666,-71.7975,-68.32249999999999,-70.25,2
-68.0475,-67.315,-58.3325,-70.21666666666667,-65.95,-60.795,-63.66499999999999,1
-55.36,-58.4375,-61.894999999999996,-55.28,-58.9925,-61.33749999999999,-59.39,0
-55.3825,-56.8725,-59.79,-56.28666666666666,-59.629999999999995,-58.9525,-59.885000000000005,0
-58.5075,-58.6125,-61.552499999999995,-59.56666666666666,-60.417500000000004,-61.89,-61.76,0
-55.37500000000001,-59.574999999999996,-61.4325,-55.67666666666667,-60.2175,-60.9325,-61.2,0
-79.1475,-77.4225,-73.9875,-82.22666666666667,-75.8375,-75.0,-75.635,2
-56.945,-58.16,-60.6125,-58.843333333333334,-60.089999999999996,-59.00750000000001,-59.45,0
-60.6425,-61.7125,-65.255,-62.57,-63.5375,-63.1725,-63.135000000000005,0
-57.9875,-58.9875,-61.5075,-59.09,-60.615,-59.87,-60.019999999999996,0
-61.737500000000004,-61.807500000000005,-63.24,-63.99666666666667,-62.655,-61.75,-61.959999999999994,0
-56.99,-55.3275,-58.1025,-60.98,-54.977500000000006,-55.885,-55.129999999999995,4
-53.7975,-51.837500000000006,-57.8675,-57.919999999999995,-53.3875,-56.7875,-55.5,4
-51.905,-54.982499999999995,-59.63249999999999,-51.98,-56.285,-58.175,-57.8,4
-57.6775,-55.985,-59.7775,-60.580000000000005,-56.4275,-58.69,-57.605000000000004,0
-70.3325,-72.4,-78.945,-66.38,-74.61500000000001,-76.895,-76.09,5
-55.4025,-57.81,-65.995,-56.39666666666667,-60.2275,-61.8425,-61.545,0
-54.3425,-58.5925,-65.375,-53.42666666666667,-60.515,-63.615,-63.055,0
-79.56249999999999,-79.2125,-71.0125,-80.31,-75.5375,-71.42,-72.43,2
-66.37,-64.8375,-62.059999999999995,-69.05333333333333,-63.8925,-61.42,-62.230000000000004,1
-66.32499999999999,-65.315,-56.095,-70.50333333333334,-61.925,-57.5875,-60.495,1
-66.455,-62.9725,-66.09750000000001,-67.59333333333332,-62.0625,-66.1925,-68.77,3
-72.8875,-71.12,-65.62,-73.96333333333332,-70.255,-66.9975,-68.33500000000001,2
-53.817499999999995,-56.965,-61.6325,-56.123333333333335,-57.38250000000001,-60.519999999999996,-59.445,0
-64.49249999999999,-63.13,-66.79749999999999,-69.44333333333333,-63.7675,-64.12,-63.625,3
-64.12,-68.95,-74.3925,-63.40333333333333,-70.4025,-73.35999999999999,-73.715,5
-63.7675,-65.22,-67.6275,-65.36666666666666,-67.7225,-67.0,-67.645,3
-58.13,-57.56,-57.3625,-61.44333333333333,-58.32,-57.5125,-58.37,0
-50.72,-53.935,-58.18,-52.806666666666665,-54.900000000000006,-57.522499999999994,-56.325,4
-67.86749999999999,-70.955,-67.83250000000001,-69.12,-71.3675,-67.11749999999999,-68.745,5
-63.6175,-64.63,-64.38,-63.54,-64.5625,-63.8775,-64.01,3
-65.9,-63.0025,-63.25749999999999,-69.77,-62.25,-61.7025,-61.885000000000005,1
-63.1575,-63.995,-67.3175,-65.04,-65.8725,-65.55250000000001,-65.56,3
-57.807500000000005,-54.625,-58.362500000000004,-62.163333333333334,-53.76,-55.4325,-53.93,4
-56.21,-55.195,-56.735,-58.29,-55.8975,-57.375,-57.025,4
-58.587500000000006,-62.55,-68.39999999999999,-56.92666666666667,-64.2375,-66.3075,-65.795,0
-56.675,-57.7575,-60.52,-57.79,-59.8825,-59.6575,-60.215,0
-58.1875,-59.0625,-60.695,-59.919999999999995,-60.6225,-59.4875,-59.885000000000005,0
-51.144999999999996,-51.769999999999996,-58.2225,-54.53666666666667,-54.247499999999995,-57.712500000000006,-55.519999999999996,4
-67.615,-70.27499999999999,-71.55000000000001,-68.07666666666667,-72.85499999999999,-71.56750000000001,-72.405,5
-63.2175,-60.8,-69.3075,-66.65,-61.515,-66.345,-63.545,3
-64.955,-62.9225,-54.209999999999994,-64.77,-59.14,-54.855000000000004,-56.730000000000004,6
-69.1575,-68.28999999999999,-68.905,-70.96666666666665,-68.88499999999999,-69.2825,-69.435,5
-79.805,-81.325,-82.47,-79.53666666666668,-82.4375,-82.7975,-83.31,7
-59.9075,-59.73,-60.412499999999994,-62.586666666666666,-60.510000000000005,-60.28,-60.71,0
-63.5075,-62.61,-62.3225,-66.00666666666666,-62.095,-61.28999999999999,-61.595,0
-56.8,-58.675,-59.4725,-56.589999999999996,-60.495000000000005,-59.10999999999999,-60.135000000000005,0
-80.255,-79.14750000000001,-73.13,-82.65666666666668,-76.945,-74.985,-76.17500000000001,2
-63.07249999999999,-59.8925,-56.235,-67.58333333333333,-57.8975,-55.695,-56.480000000000004,6
-60.2,-60.822500000000005,-62.995000000000005,-62.06333333333333,-62.43,-62.1475,-62.370000000000005,0
-54.739999999999995,-59.587500000000006,-64.895,-55.453333333333326,-63.045,-67.0475,-63.795,0
-62.1125,-58.872499999999995,-57.8175,-65.62,-57.45250000000001,-57.052499999999995,-57.09,6
-58.974999999999994,-59.575,-60.3825,-61.04333333333333,-60.982499999999995,-59.8875,-60.515,0
-57.615,-58.67,-61.5475,-58.76333333333334,-60.6325,-60.41,-60.775,0
-60.665000000000006,-57.23,-56.975,-63.70333333333334,-54.9375,-54.64,-54.225,6
-58.9575,-59.947500000000005,-61.3425,-60.526666666666664,-64.8475,-64.7775,-67.555,0
-56.205,-57.92,-60.477500000000006,-57.79666666666666,-60.3975,-59.044999999999995,-59.885000000000005,0
-53.690000000000005,-56.587500000000006,-60.2875,-55.413333333333334,-56.839999999999996,-59.3,-58.57,0
-59.8975,-59.599999999999994,-61.56,-61.410000000000004,-60.7975,-61.865,-61.805,0
-74.545,-73.3725,-67.435,-79.00333333333333,-72.86500000000001,-69.1725,-71.38,2
-54.475,-57.8125,-62.432500000000005,-55.383333333333326,-58.9875,-61.9275,-60.195,0
-63.8975,-65.45249999999999,-56.025,-60.57666666666666,-57.2675,-54.29,-55.995,6
-57.5625,-53.255,-57.50749999999999,-63.693333333333335,-52.1725,-54.370000000000005,-52.575,4
-60.0775,-59.745,-60.55,-63.056666666666665,-60.732499999999995,-60.5075,-61.0,0
-70.3875,-69.14999999999999,-63.7525,-74.46333333333332,-68.565,-65.25750000000001,-67.18,1
-54.38999999999999,-55.974999999999994,-63.055,-57.56333333333333,-58.0125,-61.972500000000004,-59.135,0
-57.9575,-58.144999999999996,-60.3525,-60.04333333333333,-59.43749999999999,-60.004999999999995,-60.115,0
-53.805,-57.8425,-62.4575,-53.54333333333333,-58.730000000000004,-61.192499999999995,-61.09,0
-77.89750000000001,-76.5375,-70.64,-81.33333333333333,-75.345,-71.625,-73.22999999999999,2
-58.415,-58.7525,-60.5625,-59.800000000000004,-60.405,-60.835,-61.175,0
-56.645,-58.017500000000005,-61.05,-57.879999999999995,-59.28,-59.21,-58.925,0
-58.260000000000005,-54.35,-57.275,-63.05666666666667,-53.3625,-54.7775,-53.864999999999995,4
-58.695,-67.8025,-58.345000000000006,-51.723333333333336,-62.845,-59.0925,-60.14,0
-56.35,-54.815,-60.1725,-61.25,-55.765,-59.25,-57.11,0
-59.345,-59.18750000000001,-60.3825,-62.02333333333333,-60.11,-60.220000000000006,-60.480000000000004,0
-50.86,-54.4475,-59.0325,-51.870000000000005,-55.33,-57.1225,-57.205,4
-67.4125,-66.185,-56.0275,-70.25666666666666,-61.1125,-56.5125,-58.035,1
-63.185,-62.62,-66.3375,-65.59666666666668,-63.995000000000005,-66.7425,-65.7,3
-54.705,-59.2325,-61.955,-55.056666666666665,-59.205,-61.035,-60.86,0
-60.1175,-60.25000000000001,-62.6025,-62.22666666666667,-61.575,-62.1975,-62.185,0
-56.150000000000006,-57.417500000000004,-62.230000000000004,-58.18666666666667,-60.09,-59.845,-60.055,0
-58.4275,-59.17250000000001,-60.505,-58.21666666666666,-59.315,-60.035,-59.83,0
-74.02250000000001,-72.09,-67.925,-77.90333333333334,-70.375,-67.08,-68.455,2
-71.565,-70.25999999999999,-73.6375,-73.36999999999999,-71.0775,-73.5275,-72.51,5
-55.215,-55.56,-58.487500000000004,-55.620000000000005,-56.32000000000001,-58.0075,-57.285,4
-79.67750000000001,-81.145,-82.9825,-80.02,-82.90499999999999,-82.535,-82.73,7
-59.707499999999996,-59.51,-59.8275,-62.196666666666665,-60.254999999999995,-59.7975,-60.254999999999995,0
-57.665,-57.275,-57.91,-60.31333333333333,-57.885000000000005,-57.5925,-58.019999999999996,0
-68.4425,-69.1425,-73.0475,-70.50666666666667,-71.325,-71.69999999999999,-71.53999999999999,5
-58.0725,-59.317499999999995,-63.3475,-59.14333333333334,-60.535000000000004,-60.6425,-60.26,0
-51.845,-56.0775,-61.1675,-53.98666666666667,-58.0625,-60.732499999999995,-59.120000000000005,4
-55.4825,-53.845000000000006,-58.330000000000005,-59.833333333333336,-54.485,-56.794999999999995,-55.635,4
-59.022499999999994,-55.277499999999996,-59.125,-65.08333333333333,-54.2775,-56.19,-54.67,4
-58.4025,-59.137499999999996,-62.1725,-60.379999999999995,-61.419999999999995,-62.072500000000005,-62.315,0
-56.7925,-55.64,-58.5625,-61.60333333333333,-56.55749999999999,-55.4825,-55.435,4
-58.495000000000005,-59.2325,-61.665,-60.43333333333333,-61.027499999999996,-60.2325,-60.555,0
-71.365,-70.9725,-74.27250000000001,-73.24666666666666,-72.175,-74.14500000000001,-73.53999999999999,5
-57.6925,-58.28999999999999,-60.6375,-60.05666666666667,-59.49,-59.0125,-59.035,0
-55.8675,-58.5175,-62.08,-57.64333333333334,-62.1275,-61.38249999999999,-61.305,0
-54.6875,-60.900000000000006,-57.737500000000004,-55.11666666666667,-59.9775,-55.7125,-57.78,0
-58.817499999999995,-57.0425,-62.88249999999999,-63.56,-58.545,-61.275,-60.18,0
-57.51,-58.47,-60.9825,-59.24333333333333,-59.989999999999995,-59.2575,-59.465,0
-64.8275,-61.475,-57.935,-69.59666666666668,-59.4375,-57.387499999999996,-58.205,6
-56.16,-53.1725,-56.9625,-60.423333333333325,-52.965,-54.955,-53.91,4
-57.652499999999996,-56.317499999999995,-62.644999999999996,-62.09,-57.332499999999996,-59.8475,-58.22,0
-54.955,-54.4625,-54.725,-57.28,-54.872499999999995,-54.325,-54.575,4
-63.0925,-63.545,-63.455,-63.913333333333334,-64.6425,-63.707499999999996,-64.495,3
-60.8825,-63.6325,-70.9225,-56.82666666666666,-66.39250000000001,-69.41,-68.88,3
-58.37499999999999,-59.86,-60.7325,-59.29666666666666,-60.505,-60.364999999999995,-60.635,0
-73.22,-72.9125,-65.53999999999999,-75.74666666666667,-71.23,-66.08500000000001,-68.205,2
-73.85999999999999,-75.7925,-67.5425,-75.01333333333334,-74.97,-68.0525,-70.76,5
-59.2125,-58.675,-60.68000000000001,-60.39000000000001,-59.4775,-60.685,-60.41,0
-71.245,-68.69999999999999,-58.6625,-75.67333333333333,-66.36,-61.7125,-64.58500000000001,1
-69.3,-65.7175,-58.33,-68.88,-65.04,-61.005,-63.86,1
-57.3175,-56.4625,-60.165,-60.68666666666667,-57.685,-58.402499999999996,-58.010000000000005,0
